,Content ID,Reaction Type,Datetime,Sentiment,Score,Content Type,Category
13031,584211e8-3ca9-41a7-aeea-1d308bda53fd,Intrigued,2020-10-02 22:36:44,Positive,45,Photo,Studying
13032,584211e8-3ca9-41a7-aeea-1d308bda53fd,Scared,2020-11-19 21:52:16,Negative,15,Photo,Studying
13033,584211e8-3ca9-41a7-aeea-1d308bda53fd,Peeking,2021-06-05 12:29:12,Neutral,35,Photo,Studying
13034,584211e8-3ca9-41a7-aeea-1d308bda53fd,Scared,2020-12-03 18:50:44,Negative,15,Photo,Studying
13035,584211e8-3ca9-41a7-aeea-1d308bda53fd,Love,2020-06-27 22:47:55,Positive,65,Photo,Studying
13036,584211e8-3ca9-41a7-aeea-1d308bda53fd,Like,2021-03-27 00:46:35,Positive,50,Photo,Studying
13037,584211e8-3ca9-41a7-aeea-1d308bda53fd,Adore,2020-06-30 12:35:47,Positive,72,Photo,Studying
13038,584211e8-3ca9-41a7-aeea-1d308bda53fd,Heart,2020-10-19 11:51:57,Positive,60,Photo,Studying
13039,584211e8-3ca9-41a7-aeea-1d308bda53fd,Disgust,2021-01-19 19:15:35,Negative,0,Photo,Studying
13040,584211e8-3ca9-41a7-aeea-1d308bda53fd,Cherish,2021-02-04 14:58:23,Positive,70,Photo,Studying
13041,584211e8-3ca9-41a7-aeea-1d308bda53fd,Worried,2021-04-18 00:31:03,Negative,12,Photo,Studying
13042,584211e8-3ca9-41a7-aeea-1d308bda53fd,Peeking,2020-12-21 15:50:58,Neutral,35,Photo,Studying
13043,584211e8-3ca9-41a7-aeea-1d308bda53fd,Heart,2020-08-15 19:40:55,Positive,60,Photo,Studying
13044,584211e8-3ca9-41a7-aeea-1d308bda53fd,Interested,2021-06-03 05:07:13,Positive,30,Photo,Studying
13045,584211e8-3ca9-41a7-aeea-1d308bda53fd,Worried,2021-04-22 20:37:33,Negative,12,Photo,Studying
13046,584211e8-3ca9-41a7-aeea-1d308bda53fd,Super Love,2021-05-24 16:34:30,Positive,75,Photo,Studying
13047,584211e8-3ca9-41a7-aeea-1d308bda53fd,Hate,2020-09-25 20:12:36,Negative,5,Photo,Studying
13048,584211e8-3ca9-41a7-aeea-1d308bda53fd,Love,2020-12-28 20:12:03,Positive,65,Photo,Studying
13049,584211e8-3ca9-41a7-aeea-1d308bda53fd,Interested,2021-03-12 04:32:40,Positive,30,Photo,Studying
13050,584211e8-3ca9-41a7-aeea-1d308bda53fd,Interested,2021-02-17 20:08:17,Positive,30,Photo,Studying
13051,584211e8-3ca9-41a7-aeea-1d308bda53fd,Dislike,2021-06-09 02:03:02,Negative,10,Photo,Studying
13052,584211e8-3ca9-41a7-aeea-1d308bda53fd,Adore,2020-07-23 07:56:10,Positive,72,Photo,Studying
13053,584211e8-3ca9-41a7-aeea-1d308bda53fd,Love,2020-11-16 04:02:06,Positive,65,Photo,Studying
13054,584211e8-3ca9-41a7-aeea-1d308bda53fd,Disgust,2021-05-02 07:12:13,Negative,0,Photo,Studying
13055,584211e8-3ca9-41a7-aeea-1d308bda53fd,Want,2021-04-22 06:54:12,Positive,70,Photo,Studying
13056,584211e8-3ca9-41a7-aeea-1d308bda53fd,Scared,2020-08-16 13:42:50,Negative,15,Photo,Studying
13057,584211e8-3ca9-41a7-aeea-1d308bda53fd,Intrigued,2020-09-17 22:12:18,Positive,45,Photo,Studying
13058,584211e8-3ca9-41a7-aeea-1d308bda53fd,Dislike,2021-06-14 21:41:24,Negative,10,Photo,Studying
13059,584211e8-3ca9-41a7-aeea-1d308bda53fd,Scared,2021-05-02 13:38:30,Negative,15,Photo,Studying
13060,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Peeking,2020-08-07 00:24:00,Neutral,35,Photo,Technology
13061,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Peeking,2021-04-13 16:27:30,Neutral,35,Photo,Technology
13062,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Indifferent,2021-03-12 10:42:33,Neutral,20,Photo,Technology
13063,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Cherish,2020-11-04 10:10:47,Positive,70,Photo,Technology
13064,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Hate,2021-01-19 14:04:22,Negative,5,Photo,Technology
13065,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Disgust,2020-09-27 01:19:12,Negative,0,Photo,Technology
13066,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Heart,2020-09-24 23:16:54,Positive,60,Photo,Technology
13067,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Heart,2021-06-02 13:29:45,Positive,60,Photo,Technology
13068,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Want,2020-11-01 20:29:53,Positive,70,Photo,Technology
13069,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Adore,2020-07-28 00:12:40,Positive,72,Photo,Technology
13070,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Intrigued,2021-04-05 22:38:21,Positive,45,Photo,Technology
13071,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Want,2020-08-17 11:03:28,Positive,70,Photo,Technology
13072,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Cherish,2021-03-12 16:12:00,Positive,70,Photo,Technology
13073,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Indifferent,2021-02-21 10:21:45,Neutral,20,Photo,Technology
13074,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Like,2021-03-03 08:38:29,Positive,50,Photo,Technology
13075,d05568a5-a7bf-4235-9b63-1e2233adf9a8,Cherish,2020-07-19 08:07:49,Positive,70,Photo,Technology
13076,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Hate,2021-01-20 10:50:43,Negative,5,Video,Animals
13077,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Adore,2020-08-12 15:46:10,Positive,72,Video,Animals
13078,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Hate,2020-10-05 12:58:54,Negative,5,Video,Animals
13079,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Like,2021-06-05 19:48:42,Positive,50,Video,Animals
13080,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Dislike,2020-11-21 06:15:05,Negative,10,Video,Animals
13081,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Like,2021-01-30 03:43:25,Positive,50,Video,Animals
13082,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Interested,2020-08-18 04:04:09,Positive,30,Video,Animals
13083,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Intrigued,2020-08-19 03:45:01,Positive,45,Video,Animals
13084,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Hate,2021-06-16 10:33:15,Negative,5,Video,Animals
13085,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Peeking,2021-01-30 04:23:38,Neutral,35,Video,Animals
13086,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Scared,2020-08-09 15:37:00,Negative,15,Video,Animals
13087,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Want,2020-08-11 16:04:43,Positive,70,Video,Animals
13088,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Adore,2021-02-26 19:55:38,Positive,72,Video,Animals
13089,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Indifferent,2021-02-27 08:55:34,Neutral,20,Video,Animals
13090,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Worried,2021-05-14 16:32:17,Negative,12,Video,Animals
13091,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Adore,2020-08-17 17:27:40,Positive,72,Video,Animals
13092,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Worried,2020-12-14 05:26:33,Negative,12,Video,Animals
13093,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Love,2020-08-07 13:13:17,Positive,65,Video,Animals
13094,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Scared,2021-04-17 11:31:59,Negative,15,Video,Animals
13095,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Indifferent,2020-12-09 07:57:38,Neutral,20,Video,Animals
13096,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Like,2020-11-19 09:20:01,Positive,50,Video,Animals
13097,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Super Love,2020-12-07 22:44:26,Positive,75,Video,Animals
13098,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Super Love,2020-12-23 00:10:39,Positive,75,Video,Animals
13099,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Cherish,2021-02-12 14:03:36,Positive,70,Video,Animals
13100,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Indifferent,2021-01-22 18:33:44,Neutral,20,Video,Animals
13101,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Want,2020-12-20 00:51:55,Positive,70,Video,Animals
13102,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Want,2020-12-25 03:59:23,Positive,70,Video,Animals
13103,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Dislike,2020-06-18 17:24:01,Negative,10,Video,Animals
13104,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Adore,2021-04-10 06:08:48,Positive,72,Video,Animals
13105,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Interested,2020-06-28 09:21:35,Positive,30,Video,Animals
13106,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Worried,2021-04-12 22:25:24,Negative,12,Video,Animals
13107,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Indifferent,2021-04-17 19:19:14,Neutral,20,Video,Animals
13108,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Worried,2020-07-13 00:09:09,Negative,12,Video,Animals
13109,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Super Love,2021-01-09 10:38:02,Positive,75,Video,Animals
13110,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Hate,2021-06-15 20:02:14,Negative,5,Video,Animals
13111,596a3ffe-1e2a-4999-bf8d-c8f4a8974343,Super Love,2020-09-22 00:08:15,Positive,75,Video,Animals
13112,f8119ef8-1f00-49e4-b468-86dd64042053,Want,2021-04-29 09:40:39,Positive,70,Photo,Culture
13113,f8119ef8-1f00-49e4-b468-86dd64042053,Intrigued,2020-11-18 03:00:07,Positive,45,Photo,Culture
13114,f8119ef8-1f00-49e4-b468-86dd64042053,Heart,2020-10-12 22:18:10,Positive,60,Photo,Culture
13115,f8119ef8-1f00-49e4-b468-86dd64042053,Indifferent,2020-08-02 02:01:17,Neutral,20,Photo,Culture
13116,f8119ef8-1f00-49e4-b468-86dd64042053,Want,2021-05-29 20:09:43,Positive,70,Photo,Culture
13117,f8119ef8-1f00-49e4-b468-86dd64042053,Love,2020-06-20 19:33:51,Positive,65,Photo,Culture
13118,f8119ef8-1f00-49e4-b468-86dd64042053,Hate,2021-06-07 22:55:33,Negative,5,Photo,Culture
13119,f8119ef8-1f00-49e4-b468-86dd64042053,Hate,2020-08-30 10:26:48,Negative,5,Photo,Culture
13120,f8119ef8-1f00-49e4-b468-86dd64042053,Adore,2020-11-27 14:05:11,Positive,72,Photo,Culture
13121,f8119ef8-1f00-49e4-b468-86dd64042053,Like,2020-09-18 23:54:42,Positive,50,Photo,Culture
13122,f8119ef8-1f00-49e4-b468-86dd64042053,Scared,2020-09-22 06:01:02,Negative,15,Photo,Culture
13123,f8119ef8-1f00-49e4-b468-86dd64042053,Dislike,2021-05-04 10:47:44,Negative,10,Photo,Culture
13124,f8119ef8-1f00-49e4-b468-86dd64042053,Interested,2020-08-18 21:40:13,Positive,30,Photo,Culture
13125,f8119ef8-1f00-49e4-b468-86dd64042053,Indifferent,2020-06-27 23:08:48,Neutral,20,Photo,Culture
13126,f8119ef8-1f00-49e4-b468-86dd64042053,Like,2020-10-08 11:40:27,Positive,50,Photo,Culture
13127,f8119ef8-1f00-49e4-b468-86dd64042053,Disgust,2021-02-23 21:31:16,Negative,0,Photo,Culture
13128,f8119ef8-1f00-49e4-b468-86dd64042053,Want,2021-05-18 05:54:33,Positive,70,Photo,Culture
13129,f8119ef8-1f00-49e4-b468-86dd64042053,Scared,2021-01-27 00:17:54,Negative,15,Photo,Culture
13130,f8119ef8-1f00-49e4-b468-86dd64042053,Want,2021-06-04 12:29:40,Positive,70,Photo,Culture
13131,f8119ef8-1f00-49e4-b468-86dd64042053,Intrigued,2020-07-04 05:34:59,Positive,45,Photo,Culture
13132,f8119ef8-1f00-49e4-b468-86dd64042053,Indifferent,2021-06-04 05:55:19,Neutral,20,Photo,Culture
13133,f8119ef8-1f00-49e4-b468-86dd64042053,Disgust,2020-09-29 23:53:00,Negative,0,Photo,Culture
13134,f8119ef8-1f00-49e4-b468-86dd64042053,Cherish,2020-08-26 06:54:14,Positive,70,Photo,Culture
13135,f8119ef8-1f00-49e4-b468-86dd64042053,Adore,2021-03-06 04:07:05,Positive,72,Photo,Culture
13136,f8119ef8-1f00-49e4-b468-86dd64042053,Disgust,2021-02-10 02:12:26,Negative,0,Photo,Culture
13137,f8119ef8-1f00-49e4-b468-86dd64042053,Super Love,2021-04-13 17:14:54,Positive,75,Photo,Culture
13138,f8119ef8-1f00-49e4-b468-86dd64042053,Indifferent,2020-11-04 23:03:27,Neutral,20,Photo,Culture
13139,f8119ef8-1f00-49e4-b468-86dd64042053,Super Love,2021-06-03 16:19:02,Positive,75,Photo,Culture
13140,f8119ef8-1f00-49e4-b468-86dd64042053,Love,2020-12-17 03:02:06,Positive,65,Photo,Culture
13141,f8119ef8-1f00-49e4-b468-86dd64042053,Adore,2020-11-04 16:18:33,Positive,72,Photo,Culture
13142,f8119ef8-1f00-49e4-b468-86dd64042053,Scared,2020-10-17 02:42:09,Negative,15,Photo,Culture
13143,f8119ef8-1f00-49e4-b468-86dd64042053,Intrigued,2021-01-17 16:20:18,Positive,45,Photo,Culture
13144,f8119ef8-1f00-49e4-b468-86dd64042053,Love,2020-12-09 09:55:56,Positive,65,Photo,Culture
13145,f8119ef8-1f00-49e4-b468-86dd64042053,Like,2021-01-29 07:47:55,Positive,50,Photo,Culture
13146,f8119ef8-1f00-49e4-b468-86dd64042053,Intrigued,2021-06-08 08:24:38,Positive,45,Photo,Culture
13147,f8119ef8-1f00-49e4-b468-86dd64042053,Adore,2020-10-31 01:32:38,Positive,72,Photo,Culture
13148,f8119ef8-1f00-49e4-b468-86dd64042053,Heart,2021-02-07 18:47:54,Positive,60,Photo,Culture
13149,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Scared,2021-06-02 17:40:36,Negative,15,Video,Dogs
13150,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Scared,2021-03-20 05:25:15,Negative,15,Video,Dogs
13151,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Worried,2021-05-13 07:15:41,Negative,12,Video,Dogs
13152,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Hate,2020-07-01 12:23:10,Negative,5,Video,Dogs
13153,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Like,2020-07-08 18:53:29,Positive,50,Video,Dogs
13154,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Worried,2021-04-21 22:03:47,Negative,12,Video,Dogs
13155,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Indifferent,2020-12-19 15:20:46,Neutral,20,Video,Dogs
13156,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Hate,2021-02-13 03:14:21,Negative,5,Video,Dogs
13157,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Want,2021-03-19 14:35:42,Positive,70,Video,Dogs
13158,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Dislike,2020-10-13 00:03:39,Negative,10,Video,Dogs
13159,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Indifferent,2020-06-22 08:26:04,Neutral,20,Video,Dogs
13160,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Interested,2020-06-24 05:11:06,Positive,30,Video,Dogs
13161,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Scared,2021-03-09 15:00:28,Negative,15,Video,Dogs
13162,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Interested,2021-06-03 08:50:35,Positive,30,Video,Dogs
13163,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Indifferent,2021-06-08 05:04:46,Neutral,20,Video,Dogs
13164,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Interested,2020-08-19 07:25:23,Positive,30,Video,Dogs
13165,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Super Love,2021-05-08 22:21:35,Positive,75,Video,Dogs
13166,b467bf5d-1bcd-4c52-a667-6b88269ad02a,Heart,2021-01-05 09:29:18,Positive,60,Video,Dogs
13167,632875ea-56de-4160-a76c-d1b3ae9e566f,Heart,2021-06-06 05:30:32,Positive,60,Gif,Public Speaking
13168,632875ea-56de-4160-a76c-d1b3ae9e566f,Interested,2020-07-16 10:29:42,Positive,30,Gif,Public Speaking
13169,632875ea-56de-4160-a76c-d1b3ae9e566f,Heart,2020-11-07 18:04:01,Positive,60,Gif,Public Speaking
13170,632875ea-56de-4160-a76c-d1b3ae9e566f,Hate,2020-09-30 03:38:07,Negative,5,Gif,Public Speaking
13171,632875ea-56de-4160-a76c-d1b3ae9e566f,Like,2021-05-13 06:25:37,Positive,50,Gif,Public Speaking
13172,632875ea-56de-4160-a76c-d1b3ae9e566f,Interested,2021-04-11 15:37:58,Positive,30,Gif,Public Speaking
13173,632875ea-56de-4160-a76c-d1b3ae9e566f,Want,2020-12-08 16:08:58,Positive,70,Gif,Public Speaking
13174,632875ea-56de-4160-a76c-d1b3ae9e566f,Scared,2021-03-06 09:29:07,Negative,15,Gif,Public Speaking
13175,632875ea-56de-4160-a76c-d1b3ae9e566f,Scared,2021-05-15 17:00:10,Negative,15,Gif,Public Speaking
13176,632875ea-56de-4160-a76c-d1b3ae9e566f,Dislike,2020-12-07 00:29:54,Negative,10,Gif,Public Speaking
13177,632875ea-56de-4160-a76c-d1b3ae9e566f,Adore,2020-07-17 12:22:59,Positive,72,Gif,Public Speaking
13178,632875ea-56de-4160-a76c-d1b3ae9e566f,Dislike,2021-06-11 12:48:05,Negative,10,Gif,Public Speaking
13179,632875ea-56de-4160-a76c-d1b3ae9e566f,Interested,2021-06-12 23:26:25,Positive,30,Gif,Public Speaking
13180,632875ea-56de-4160-a76c-d1b3ae9e566f,Intrigued,2020-07-26 09:52:28,Positive,45,Gif,Public Speaking
13181,632875ea-56de-4160-a76c-d1b3ae9e566f,Super Love,2020-11-14 09:50:41,Positive,75,Gif,Public Speaking
13182,632875ea-56de-4160-a76c-d1b3ae9e566f,Intrigued,2020-08-29 06:56:53,Positive,45,Gif,Public Speaking
13183,632875ea-56de-4160-a76c-d1b3ae9e566f,Cherish,2021-06-02 02:31:55,Positive,70,Gif,Public Speaking
13184,632875ea-56de-4160-a76c-d1b3ae9e566f,Indifferent,2020-08-06 12:00:05,Neutral,20,Gif,Public Speaking
13185,632875ea-56de-4160-a76c-d1b3ae9e566f,Love,2021-02-24 06:03:54,Positive,65,Gif,Public Speaking
13186,632875ea-56de-4160-a76c-d1b3ae9e566f,Worried,2021-02-12 10:16:00,Negative,12,Gif,Public Speaking
13187,632875ea-56de-4160-a76c-d1b3ae9e566f,Like,2021-03-21 21:20:21,Positive,50,Gif,Public Speaking
13188,632875ea-56de-4160-a76c-d1b3ae9e566f,Intrigued,2020-11-23 07:01:18,Positive,45,Gif,Public Speaking
13189,632875ea-56de-4160-a76c-d1b3ae9e566f,Intrigued,2021-01-22 21:40:28,Positive,45,Gif,Public Speaking
13190,632875ea-56de-4160-a76c-d1b3ae9e566f,Adore,2021-05-07 10:35:20,Positive,72,Gif,Public Speaking
13191,632875ea-56de-4160-a76c-d1b3ae9e566f,Interested,2020-11-21 00:40:08,Positive,30,Gif,Public Speaking
13192,632875ea-56de-4160-a76c-d1b3ae9e566f,Hate,2021-04-28 09:27:36,Negative,5,Gif,Public Speaking
13193,632875ea-56de-4160-a76c-d1b3ae9e566f,Intrigued,2021-01-31 08:15:16,Positive,45,Gif,Public Speaking
13194,632875ea-56de-4160-a76c-d1b3ae9e566f,Interested,2021-03-24 23:02:56,Positive,30,Gif,Public Speaking
13195,632875ea-56de-4160-a76c-d1b3ae9e566f,Dislike,2020-12-20 13:14:18,Negative,10,Gif,Public Speaking
13196,632875ea-56de-4160-a76c-d1b3ae9e566f,Worried,2020-11-05 03:58:40,Negative,12,Gif,Public Speaking
13197,632875ea-56de-4160-a76c-d1b3ae9e566f,Dislike,2020-09-21 16:36:02,Negative,10,Gif,Public Speaking
13198,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Like,2020-11-26 15:12:01,Positive,50,Photo,Cooking
13199,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Like,2020-09-19 16:15:14,Positive,50,Photo,Cooking
13200,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Worried,2021-06-13 11:47:34,Negative,12,Photo,Cooking
13201,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Scared,2020-09-07 17:41:51,Negative,15,Photo,Cooking
13202,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Intrigued,2021-01-13 19:07:25,Positive,45,Photo,Cooking
13203,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Super Love,2021-05-17 06:49:23,Positive,75,Photo,Cooking
13204,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Intrigued,2021-05-31 09:17:28,Positive,45,Photo,Cooking
13205,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Want,2021-01-16 18:01:29,Positive,70,Photo,Cooking
13206,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Adore,2021-05-18 13:19:04,Positive,72,Photo,Cooking
13207,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Interested,2020-06-29 21:57:32,Positive,30,Photo,Cooking
13208,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Love,2020-10-10 14:26:01,Positive,65,Photo,Cooking
13209,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Hate,2020-06-20 14:12:05,Negative,5,Photo,Cooking
13210,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Disgust,2020-11-03 12:24:46,Negative,0,Photo,Cooking
13211,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Worried,2021-01-12 11:01:40,Negative,12,Photo,Cooking
13212,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Intrigued,2021-02-26 05:09:08,Positive,45,Photo,Cooking
13213,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Indifferent,2021-03-09 23:53:12,Neutral,20,Photo,Cooking
13214,24231380-c9a7-4b07-bd51-c9bd5c49cb7c,Super Love,2021-01-28 21:40:17,Positive,75,Photo,Cooking
13215,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,Intrigued,2020-09-18 14:36:49,Positive,45,Audio,Tennis
13216,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,Love,2020-09-11 07:19:29,Positive,65,Audio,Tennis
13217,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,Heart,2020-08-10 04:18:00,Positive,60,Audio,Tennis
13218,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,Interested,2021-03-09 19:31:41,Positive,30,Audio,Tennis
13219,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,Disgust,2021-03-13 03:40:36,Negative,0,Audio,Tennis
13220,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,Like,2020-06-21 20:49:14,Positive,50,Audio,Tennis
13221,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,Interested,2020-10-27 07:07:29,Positive,30,Audio,Tennis
13222,f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a,Like,2021-03-16 16:17:31,Positive,50,Audio,Tennis
13223,1c6be4a3-85ae-48da-81ff-44262690af51,Cherish,2021-01-11 10:12:39,Positive,70,Audio,Education
13224,1c6be4a3-85ae-48da-81ff-44262690af51,Intrigued,2021-05-07 08:36:12,Positive,45,Audio,Education
13225,1c6be4a3-85ae-48da-81ff-44262690af51,Disgust,2021-05-09 01:24:25,Negative,0,Audio,Education
13226,1c6be4a3-85ae-48da-81ff-44262690af51,Dislike,2020-10-01 17:13:13,Negative,10,Audio,Education
13227,1c6be4a3-85ae-48da-81ff-44262690af51,Cherish,2020-12-02 12:21:40,Positive,70,Audio,Education
13228,1c6be4a3-85ae-48da-81ff-44262690af51,Want,2021-03-23 20:26:42,Positive,70,Audio,Education
13229,1c6be4a3-85ae-48da-81ff-44262690af51,Want,2021-03-27 00:01:27,Positive,70,Audio,Education
13230,1c6be4a3-85ae-48da-81ff-44262690af51,Intrigued,2020-07-30 03:59:18,Positive,45,Audio,Education
13231,1c6be4a3-85ae-48da-81ff-44262690af51,Super Love,2020-10-10 18:49:05,Positive,75,Audio,Education
13232,1c6be4a3-85ae-48da-81ff-44262690af51,Worried,2020-07-28 08:52:24,Negative,12,Audio,Education
13233,1c6be4a3-85ae-48da-81ff-44262690af51,Interested,2021-03-29 19:14:26,Positive,30,Audio,Education
13234,1c6be4a3-85ae-48da-81ff-44262690af51,Worried,2020-09-15 23:45:52,Negative,12,Audio,Education
13235,1c6be4a3-85ae-48da-81ff-44262690af51,Hate,2021-05-25 17:32:52,Negative,5,Audio,Education
13236,1c6be4a3-85ae-48da-81ff-44262690af51,Intrigued,2020-12-24 04:07:48,Positive,45,Audio,Education
13237,1c6be4a3-85ae-48da-81ff-44262690af51,Intrigued,2021-05-14 18:47:30,Positive,45,Audio,Education
13238,1c6be4a3-85ae-48da-81ff-44262690af51,Disgust,2020-07-16 13:45:29,Negative,0,Audio,Education
13239,1c6be4a3-85ae-48da-81ff-44262690af51,Adore,2021-01-31 10:22:38,Positive,72,Audio,Education
13240,1c6be4a3-85ae-48da-81ff-44262690af51,Like,2020-08-13 11:56:43,Positive,50,Audio,Education
13241,1c6be4a3-85ae-48da-81ff-44262690af51,Super Love,2021-04-05 08:49:23,Positive,75,Audio,Education
13242,1c6be4a3-85ae-48da-81ff-44262690af51,Super Love,2020-08-08 04:02:19,Positive,75,Audio,Education
13243,1c6be4a3-85ae-48da-81ff-44262690af51,Adore,2021-06-06 09:46:41,Positive,72,Audio,Education
13244,1c6be4a3-85ae-48da-81ff-44262690af51,Love,2020-12-28 16:35:01,Positive,65,Audio,Education
13245,1c6be4a3-85ae-48da-81ff-44262690af51,Indifferent,2021-03-13 09:37:49,Neutral,20,Audio,Education
13246,1c6be4a3-85ae-48da-81ff-44262690af51,Super Love,2021-01-31 03:47:53,Positive,75,Audio,Education
13247,1c6be4a3-85ae-48da-81ff-44262690af51,Heart,2020-08-05 10:06:56,Positive,60,Audio,Education
13248,1c6be4a3-85ae-48da-81ff-44262690af51,Heart,2021-01-16 16:12:04,Positive,60,Audio,Education
13249,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,Indifferent,2020-09-27 09:40:01,Neutral,20,Video,Animals
13250,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,Hate,2021-01-22 06:45:13,Negative,5,Video,Animals
13251,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,Dislike,2020-11-23 02:41:56,Negative,10,Video,Animals
13252,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,Scared,2021-02-08 15:50:25,Negative,15,Video,Animals
13253,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,Intrigued,2021-04-30 15:14:04,Positive,45,Video,Animals
13254,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,Super Love,2020-11-30 05:48:26,Positive,75,Video,Animals
13255,a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,Scared,2021-03-26 12:08:18,Negative,15,Video,Animals
